,taker_ratio,funding
2026-05-31,0.501227102490103,-0.00019866
2026-06-01,0.4756129344040982,-0.00072795
2026-06-02,0.49064182707341464,-0.0001654
2026-06-03,0.44631501071348983,0.0001
2026-06-04,0.5103851362882508,-3.067e-05
2026-06-05,0.46396861328143824,-0.00017001
2026-06-06,0.5087491219230041,-0.00011747
2026-06-07,0.5230714289692069,-3.065e-05
2026-06-08,0.435477984902577,0.0001
2026-06-09,0.48695206276551567,1.64e-06
2026-06-10,0.47406101192797284,4.26e-05
2026-06-11,0.5030572009692647,-5.319e-05
2026-06-12,0.4849137445408305,6.46e-06
2026-06-13,0.5248557971612481,7.095e-05
2026-06-14,0.48414330467890976,-8.491e-05
2026-06-15,0.4840804003934287,-8.7e-07
2026-06-16,0.47222748829443073,-0.00024672
2026-06-17,0.4847167388995409,-0.00011729
2026-06-18,0.4760797216318845,-0.00020671
2026-06-19,0.4839275113308755,-0.00023608
2026-06-20,0.4914399158893586,-0.00017459
2026-06-21,0.4858536601207627,-0.0001624
2026-06-22,0.4888586057590861,-0.00014084
2026-06-23,0.4461058658104076,5.625e-05
2026-06-24,0.4914592692966585,-0.00015239
2026-06-25,0.48302585600435666,-5.735e-05
2026-06-26,0.5018625074185561,4.059e-05
2026-06-27,0.48454756130886556,-8.005e-05
2026-06-28,0.5027723438803118,-4.31e-05
2026-06-29,0.49962183506992264,-4.17e-05
2026-06-30,0.485646597050863,4.54e-06
2026-07-01,0.4948672395508587,-7.15e-06
2026-07-02,0.5206284370858943,2.53e-05
2026-07-03,0.4994706224338382,-3.529e-05
2026-07-04,0.5026533304615467,4.261e-05
2026-07-05,0.4985757506225211,-6.02e-05
2026-07-06,0.48822869552267933,3.71e-05
2026-07-07,0.4945614073582139,3.221e-05
2026-07-08,0.49934206261523284,5.851e-05
2026-07-09,0.5022966758236854,2.02e-05
2026-07-10,0.4967498432555556,0.0001
2026-07-11,0.48737774165834324,3.981e-05
2026-07-12,0.4692439139554675,-1.304e-05
2026-07-13,0.4954476206297766,-2.511e-05
2026-07-14,0.48828426534885,-0.00011028
2026-07-15,0.4655954629448571,-0.00016757
2026-07-16,0.49717227775105993,-0.00018325
2026-07-17,0.48010288741555135,-1.855e-05
2026-07-18,0.5224250408649674,-5.381e-05
2026-07-19,0.5038975237000908,-0.0002594
2026-07-20,0.49350358708359404,9.101e-05
2026-07-21,0.472764061517619,0.0001
2026-07-22,0.49571693984674203,3.785e-05
2026-07-23,0.4716301254890607,-5.884e-05
2026-07-24,0.504096610817534,2.812e-05
2026-07-25,0.5000282651614258,-5e-05
2026-07-26,0.5067399750619039,-0.00014823
2026-07-27,0.48324970832742264,-0.00016996
2026-07-28,0.493531182870602,4.469e-05
2026-07-29,0.47198774930462983,-7.4e-06
2026-07-30,0.5063013286995544,0.0001
2026-07-31,0.47573458509643296,-0.00019273
2026-08-01,0.5051206297364297,-5.529e-05
2026-08-02,0.48758065983389137,9.136e-05
2026-08-03,0.4869529246090342,6.332e-05
2026-08-04,0.48681158070173725,0.0001
2026-08-05,0.4943075783255278,-2.498e-05
2026-08-06,0.4979936378138705,-7.81e-06
2026-08-07,0.48908817946339384,4.875e-05
2026-08-08,0.47887426446705006,3.941e-05
2026-08-09,0.4763804856444967,8.968e-05
2026-08-10,0.4793888699921114,2.13e-06
2026-08-11,0.4938105685486772,-2.967e-05
2026-08-12,0.48384578885568214,-9.331e-05
2026-08-13,0.4816841202429735,-0.00027072
2026-08-14,0.464179473793269,-0.00055113
2026-08-15,0.4307506298496233,1.451e-05
2026-08-16,0.4713895379734926,9.926e-05
2026-08-17,0.5135050422547116,2.93e-05
2026-08-18,0.4834384194888424,6.798e-05
2026-08-19,0.4586134585032645,0.0001
2026-08-20,0.4800239667046137,0.0001
2026-08-21,0.4983957132109494,0.00025933
2026-08-22,0.47797047659648756,0.00018547
