,taker_ratio,funding
2026-04-02,0.43920570863064806,-0.00019399
2026-04-03,0.5621142573367266,3.992e-05
2026-04-04,0.5248375729690956,0.0001
2026-04-05,0.4931382318120869,0.0001
2026-04-06,0.452272901555187,8.337e-05
2026-04-07,0.4969863855290748,-2.398e-05
2026-04-08,0.46307822153353245,5.447e-05
2026-04-09,0.5058436140980787,2.95e-06
2026-04-10,0.48791048845470897,3.089e-05
2026-04-11,0.46058934458848494,1.195e-05
2026-04-12,0.45158721421979287,-0.00021026
2026-04-13,0.5328969468360731,4.562e-05
2026-04-14,0.4755410073276536,0.0001
2026-04-15,0.4848686759171903,0.0001
2026-04-16,0.47918687947865846,0.0001
2026-04-17,0.48238365654782345,0.0001
2026-04-18,0.46197381236822466,-1.977e-05
2026-04-19,0.45388460059315505,6.655e-05
2026-04-20,0.48478624311242235,-2.987e-05
2026-04-21,0.48090728470395494,0.0001
2026-04-22,0.48448447775978604,0.0001
2026-04-23,0.47325149681344075,3.663e-05
2026-04-24,0.4961850175425864,0.0001
2026-04-25,0.498498402751416,6.452e-05
2026-04-26,0.4873378463385524,3.105e-05
2026-04-27,0.46415427044787544,-9.304e-05
2026-04-28,0.49928853510496396,6.719e-05
2026-04-29,0.45982859988988894,-7.969e-05
2026-04-30,0.48443933637747355,4.142e-05
2026-05-01,0.5121932068061613,0.0001
2026-05-02,0.4939266424543795,0.0001
2026-05-03,0.5398695500246137,4.804e-05
2026-05-04,0.49966731723635927,2.22e-06
2026-05-05,0.5001549077472184,0.0001
2026-05-06,0.4835584457185831,0.0001
2026-05-07,0.4981709523202021,0.0001
2026-05-08,0.4827382969035383,3.82e-05
2026-05-09,0.48709917431091754,0.0001
2026-05-10,0.4773200101345108,0.0001
2026-05-11,0.4648869088090357,4.675e-05
2026-05-12,0.4716220087029627,4.63e-05
2026-05-13,0.47177855753624043,2.65e-05
2026-05-14,0.4752634287812156,0.0001
2026-05-15,0.4800182948650571,-0.00011634
2026-05-16,0.48813936825115556,-2.845e-05
2026-05-17,0.49912819676250275,4.888e-05
2026-05-18,0.483094703969222,2.473e-05
2026-05-19,0.49788359889203054,-5.795e-05
2026-05-20,0.48541380524182515,0.0001
2026-05-21,0.4628852352194829,-2.26e-06
2026-05-22,0.4833462349533189,0.0001
2026-05-23,0.4941702413010242,6.33e-06
2026-05-24,0.4855424076367291,-2.658e-05
2026-05-25,0.47610997038758185,0.0001
2026-05-26,0.49788316161511714,-2.775e-05
2026-05-27,0.4305059238186083,1.331e-05
2026-05-28,0.49145112931602,-0.00012594
2026-05-29,0.4664865076022445,-4.173e-05
2026-05-30,0.483532618174074,-4.015e-05
2026-05-31,0.47274921059083125,4.888e-05
2026-06-01,0.47908945864575786,-3.929e-05
2026-06-02,0.4655661378755336,-5.16e-06
2026-06-03,0.5021932046975816,0.0001
2026-06-04,0.46522237301686054,-6.814e-05
2026-06-05,0.4851322748028204,-4.354e-05
2026-06-06,0.4847450487863625,-2.678e-05
2026-06-07,0.48710676139927533,1.342e-05
2026-06-08,0.49455560297059253,1.815e-05
2026-06-09,0.4723522786933798,-1.009e-05
2026-06-10,0.49092112098362956,-6.336e-05
2026-06-11,0.513178298293814,0.0001
2026-06-12,0.49011018608318435,0.0001
2026-06-13,0.4989144991035449,3.482e-05
2026-06-14,0.49886861601373844,6.967e-05
2026-06-15,0.49957478595051963,0.0001
2026-06-16,0.47750745163858227,-2.635e-05
2026-06-17,0.4868595525968317,0.0001
2026-06-18,0.4726665535111267,-0.00013631
2026-06-19,0.48957059760913135,0.0001
2026-06-20,0.49999226054360935,0.0001
2026-06-21,0.47182604144394075,3.142e-05
2026-06-22,0.49506018871412494,3.576e-05
2026-06-23,0.48055165662633315,-9.86e-06
2026-06-24,0.4654234671853023,-2.67e-06
2026-06-25,0.4940848289236573,3.683e-05
2026-06-26,0.49375149757076786,-1.442e-05
2026-06-27,0.48279066296226797,0.0001
2026-06-28,0.4841667932971514,4.255e-05
2026-06-29,0.4820272782125497,3.707e-05
2026-06-30,0.4768866250777129,3.942e-05
2026-07-01,0.4901516451240873,-1.19e-06
2026-07-02,0.5142404920486079,6.243e-05
2026-07-03,0.5084410658830719,0.0001
2026-07-04,0.5152407424541788,0.0001
2026-07-05,0.47755525258094306,2.64e-05
2026-07-06,0.4669754072311815,2.939e-05
2026-07-07,0.4611325476717854,3.695e-05
2026-07-08,0.489266815897037,5.931e-05
2026-07-09,0.48452271012896597,0.0001
2026-07-10,0.5080432477037485,9.43e-05
2026-07-11,0.4594093116779126,0.0001
2026-07-12,0.48242956259722986,4.222e-05
2026-07-13,0.49118105845033977,4.299e-05
2026-07-14,0.49654839102312687,-1.933e-05
2026-07-15,0.5141724121764314,3.371e-05
2026-07-16,0.49261329503043344,3.751e-05
2026-07-17,0.48105432468618314,2.046e-05
2026-07-18,0.4905895626320381,4.68e-06
2026-07-19,0.47188062486562793,-0.00014646
2026-07-20,0.47648865518327715,-0.00011071
2026-07-21,0.5057968374451339,5.971e-05
2026-07-22,0.5006552056175457,5.417e-05
2026-07-23,0.47806954696660503,5.366e-05
2026-07-24,0.4200117142643711,-0.00024932
2026-07-25,0.5227158313040453,2.26e-05
2026-07-26,0.5020122046640438,0.0001
2026-07-27,0.4734336640235894,0.0001
2026-07-28,0.4853083907176195,-7.033e-05
2026-07-29,0.47099006336912813,5.59e-06
2026-07-30,0.4993791926837981,0.0001
2026-07-31,0.475571167871266,-7.47e-05
2026-08-01,0.46650902613297335,0.0001
2026-08-02,0.49407971193654765,0.0001
2026-08-03,0.4916554649609336,4.727e-05
2026-08-04,0.5016711776749315,5.557e-05
2026-08-05,0.4440594357785233,8.55e-05
2026-08-06,0.46280474103415403,-8.459e-05
2026-08-07,0.49072779750853796,-8.209e-05
2026-08-08,0.5234452893953969,0.0001
2026-08-09,0.4753546942436028,0.0001
2026-08-10,0.4970909059732481,0.0001
2026-08-11,0.459160382903806,1.712e-05
2026-08-12,0.43771671027289366,0.0001
2026-08-13,0.4964926756536052,8.539e-05
2026-08-14,0.4425693235534106,-0.00015939
2026-08-15,0.48960551677538616,0.0001
2026-08-16,0.46323403166321175,1.2e-05
2026-08-17,0.5086307786854232,0.0001
2026-08-18,0.4559663883949036,-4.014e-05
2026-08-19,0.49687466647807554,4.87e-05
2026-08-20,0.4945980560695883,7.003e-05
2026-08-21,0.4903182075656868,0.0001
2026-08-22,0.4645456046963638,0.0001
