Date,ADA,ALGO,ATOM,AVAX,BCH,BNB,BTC,DOGE,DOT,ETC,ETH,FIL,HBAR,ICP,LINK,LTC,SOL,XLM,XMR,XRP
2022-04-10,1.0308849811553955,0.7537890076637268,26.590843200683594,81.81646728515625,320.9402770996094,418.5906677246094,42207.671875,0.14953500032424927,19.285306930541992,40.47355651855469,3211.866943359375,21.097211837768555,0.20938199758529663,17.432296752929688,15.34876823425293,111.17377471923828,111.74243927001953,0.20183899998664856,236.041748046875,0.7566140294075012
2022-04-17,0.9174659848213196,0.7109889984130859,23.29709815979004,75.70925903320312,328.70330810546875,407.3777160644531,39716.953125,0.13945899903774261,17.780473709106445,36.640560150146484,2993.4033203125,19.733657836914062,0.19259800016880035,16.461952209472656,13.76498794555664,109.04278564453125,100.40969848632812,0.19738000631332397,241.26454162597656,0.7531539797782898
2022-04-24,0.8863499760627747,0.7006329894065857,22.330360412597656,71.60303497314453,308.1383972167969,399.1053771972656,39469.29296875,0.13194699585437775,18.15865707397461,33.6341552734375,2922.732666015625,18.891368865966797,0.18561500310897827,16.1866455078125,13.287423133850098,104.62260437011719,99.23579406738281,0.18989700078964233,252.90615844726562,0.6987389922142029
2022-05-01,0.7903439998626709,0.6019409894943237,18.026411056518555,58.85614776611328,284.4119873046875,390.281982421875,38469.09375,0.1327729970216751,15.381729125976562,27.692960739135742,2827.756103515625,15.133082389831543,0.1463090032339096,13.057557106018066,11.312018394470215,99.43577575683594,89.6715087890625,0.1759900003671646,212.6691131591797,0.6078439950942993
2022-05-08,0.73956298828125,0.7259299755096436,15.697351455688477,51.52122497558594,261.7698059082031,355.39874267578125,34059.265625,0.12420699745416641,13.254074096679688,26.449798583984375,2517.4599609375,13.092665672302246,0.1276489943265915,11.890286445617676,9.990030288696289,93.97643280029297,75.22018432617188,0.16173799335956573,217.23892211914062,0.5665270090103149
2022-05-15,0.5975000262260437,0.4911699891090393,12.35256576538086,36.542335510253906,214.53973388671875,312.0077209472656,31305.11328125,0.09284300357103348,11.795572280883789,22.117475509643555,2145.706787109375,9.169946670532227,0.10778100043535233,9.219331741333008,7.941104888916016,71.5303726196289,58.81126022338867,0.1448429971933365,171.67938232421875,0.4473710060119629
2022-05-22,0.5426179766654968,0.4443050026893616,11.424871444702148,31.807361602783203,198.9332275390625,319.6090087890625,30323.72265625,0.08610499650239944,10.186107635498047,21.132465362548828,2043.170166015625,8.470876693725586,0.104482002556324,8.247998237609863,7.356995105743408,71.77400207519531,52.75518035888672,0.13570299744606018,187.16049194335938,0.42233699560165405
2022-05-29,0.48112601041793823,0.3783400058746338,9.588885307312012,26.12006950378418,185.31155395507812,305.9750671386719,29445.95703125,0.08268599957227707,9.980676651000977,23.668785095214844,1812.031005859375,7.626445770263672,0.09054200351238251,7.124303817749023,6.7126288414001465,63.74662780761719,44.90961456298828,0.13075999915599823,186.0727081298828,0.3890160024166107
2022-06-05,0.5670899748802185,0.3912059962749481,9.186871528625488,24.164182662963867,180.0278778076172,298.9347229003906,29906.662109375,0.08122900128364563,9.34499740600586,21.817276000976562,1805.2049560546875,7.365964889526367,0.09346500039100647,7.327753067016602,7.636984825134277,63.2078742980957,38.480533599853516,0.14369599521160126,187.98410034179688,0.3953799903392792
2022-06-12,0.4968610107898712,0.32695499062538147,7.141839027404785,17.387441635131836,147.1142120361328,255.9508819580078,26762.6484375,0.06433600187301636,7.450017929077148,16.6712646484375,1445.216552734375,5.714780807495117,0.06987900286912918,5.6942620277404785,6.341506004333496,48.228904724121094,30.743270874023438,0.11928699910640717,159.0411376953125,0.3454900085926056
2022-06-19,0.48436400294303894,0.3145569860935211,6.770890235900879,16.18973731994629,120.19225311279297,214.9205322265625,20553.271484375,0.06039600074291229,7.516707897186279,15.342697143554688,1127.656494140625,5.476021766662598,0.06647100299596786,5.475736141204834,6.599023818969727,54.32316589355469,34.24374771118164,0.1145709976553917,114.21699523925781,0.3260529935359955
2022-06-26,0.48965299129486084,0.33229801058769226,8.044570922851562,19.692432403564453,113.07980346679688,233.85874938964844,21027.294921875,0.07317700237035751,7.835564136505127,16.68427276611328,1199.8316650390625,5.831831932067871,0.06876800209283829,5.767800807952881,6.745378017425537,56.87614440917969,39.40808868408203,0.12021899968385696,125.3242416381836,0.3588640093803406
2022-07-03,0.4555869996547699,0.3096199929714203,8.097222328186035,16.660402297973633,105.5800552368164,218.98031616210938,19297.076171875,0.06717900186777115,6.843846797943115,14.805073738098145,1073.7669677734375,5.310824871063232,0.06238599866628647,5.2425432205200195,6.2058610916137695,50.97217559814453,33.38593292236328,0.1089479997754097,116.36841583251953,0.3217029869556427
2022-07-10,0.4632200002670288,0.3098919987678528,8.79794692993164,19.152053833007812,107.04318237304688,234.65557861328125,20860.44921875,0.06726299971342087,6.858699798583984,15.135857582092285,1168.401611328125,5.484713077545166,0.06503500044345856,6.3925700187683105,6.201322078704834,52.16814041137695,36.697608947753906,0.10741200298070908,129.15737915039062,0.3256630003452301
2022-07-17,0.4473530054092407,0.33716100454330444,8.908312797546387,20.605005264282227,110.63470458984375,247.84848022460938,20779.34375,0.06310699880123138,6.923593044281006,19.183923721313477,1338.6357421875,5.688718795776367,0.06492099910974503,7.232586860656738,6.348729133605957,55.721351623535156,38.64472198486328,0.10650999844074249,135.9535675048828,0.34341201186180115
2022-07-24,0.5138139724731445,0.34126201272010803,10.014190673828125,23.86612319946289,132.38540649414062,261.8648681640625,22609.1640625,0.06772399693727493,7.413887023925781,25.603914260864258,1599.4766845703125,5.648096084594727,0.0722699984908104,6.615821838378906,7.106037139892578,58.48570251464844,41.00658416748047,0.11342699825763702,151.45973205566406,0.3592599928379059
2022-07-31,0.5170199871063232,0.33608099818229675,10.37525463104248,23.74578285217285,139.98597717285156,283.5794677734375,23336.896484375,0.06827200204133987,8.645670890808105,36.453609466552734,1681.517333984375,9.83788013458252,0.07595600187778473,8.990435600280762,7.666137218475342,59.909507751464844,42.400203704833984,0.11778700351715088,154.8455810546875,0.3804579973220825
2022-08-07,0.5274699926376343,0.35558098554611206,11.368800163269043,27.889965057373047,141.35702514648438,322.921142578125,23175.890625,0.06893999874591827,8.646408081054688,37.72114944458008,1699.350830078125,8.782747268676758,0.07692699879407883,8.216343879699707,8.307045936584473,61.1023063659668,40.6055908203125,0.12368600070476532,164.7894287109375,0.3725059926509857
2022-08-14,0.570343017578125,0.36430099606513977,11.594616889953613,28.215635299682617,139.5986785888672,317.98663330078125,24319.333984375,0.08168700337409973,8.958501815795898,41.58486557006836,1936.802001953125,8.23807144165039,0.07895799726247787,8.018590927124023,8.774847984313965,63.30875778198242,44.916568756103516,0.1256050020456314,165.52017211914062,0.3764509856700897
