,taker_ratio,funding
2026-07-23,0.48228323822517705,8.458e-05
2026-07-24,0.490490876785526,5.879e-05
2026-07-25,0.4602042993161553,7.29e-06
2026-07-26,0.5173130586799786,5.819e-05
2026-07-27,0.47358483580788435,5.04e-05
2026-07-28,0.50413514958101,6.689e-05
2026-07-29,0.5043530370629523,3.665e-05
2026-07-30,0.5184779360608817,9.029e-05
2026-07-31,0.5021857093822828,5.664e-05
2026-08-01,0.47595165952195345,3.545e-05
2026-08-02,0.5099116428600827,7.707e-05
2026-08-03,0.48590336170453835,2.474e-05
2026-08-04,0.5222095084572003,7.684e-05
2026-08-05,0.5163532625464728,2.676e-05
2026-08-06,0.4991226001760399,5.939e-05
2026-08-07,0.5214115739749967,6.308e-05
2026-08-08,0.5229678517175573,5.801e-05
2026-08-09,0.5128640080427246,7.054e-05
2026-08-10,0.48607313905495647,5.057e-05
2026-08-11,0.4756441690375372,8.282e-05
2026-08-12,0.5035428518217061,6.601e-05
2026-08-13,0.4942324485237534,7.841e-05
2026-08-14,0.48071077583550265,6.29e-06
2026-08-15,0.4938935430223445,5.311e-05
2026-08-16,0.5037117617115277,5e-05
2026-08-17,0.5361559905125327,9.202e-05
2026-08-18,0.5063960735521078,3.65e-05
2026-08-19,0.5500352803188856,0.0001
2026-08-20,0.5291446810241364,9.422e-05
2026-08-21,0.5129088598872703,0.0001
2026-08-22,0.48890080423986076,0.0001
