,taker_ratio,funding
2026-05-04,0.49412234541399563,-0.00013713
2026-05-05,0.5088413721629085,-0.00013993
2026-05-06,0.4921578161438698,6.948e-05
2026-05-07,0.4891511508653238,-0.00013341
2026-05-08,0.5010688441906643,-0.00027984
2026-05-09,0.4949146254570866,5.936e-05
2026-05-10,0.49021028540410266,2.669e-05
2026-05-11,0.4962049232417264,-0.00012345
2026-05-12,0.48479674459619426,5.387e-05
2026-05-13,0.47910276070726193,7.243e-05
2026-05-14,0.4737994792038868,5.681e-05
2026-05-15,0.47436967667851504,-5.721e-05
2026-05-16,0.4913204702083338,-0.00012038
2026-05-17,0.5051707210444265,6.748e-05
2026-05-18,0.49824438593360176,6.038e-05
2026-05-19,0.4660208313444259,6.59e-06
2026-05-20,0.48470442314956036,-1.697e-05
2026-05-21,0.48811818693755826,4.283e-05
2026-05-22,0.48436932034007274,-7.827e-05
2026-05-23,0.5090697126485415,-0.00011112
2026-05-24,0.4725228442915105,-7.582e-05
2026-05-25,0.5007653701118628,-0.00020911
2026-05-26,0.48423879479566895,-1.108e-05
2026-05-27,0.48786831570801886,7.186e-05
2026-05-28,0.46772706048270163,-3.539e-05
2026-05-29,0.47800101682394774,-5.286e-05
2026-05-30,0.5015281253739582,2.419e-05
2026-05-31,0.4752860010657108,-9.874e-05
2026-06-01,0.477998239842222,-7.92e-06
2026-06-02,0.4837795657374445,-0.00010737
2026-06-03,0.48924581098981107,8.441e-05
2026-06-04,0.472179541591148,-0.00021862
2026-06-05,0.4623445611988244,-1.085e-05
2026-06-06,0.5017367475370658,-0.00017269
2026-06-07,0.4935280990606377,-5.791e-05
2026-06-08,0.5074573964151694,-0.0002935
2026-06-09,0.47415291715354574,-0.0001014
2026-06-10,0.46158260095979275,-2.097e-05
2026-06-11,0.5077080988896777,-5.203e-05
2026-06-12,0.48936365452499914,-0.00014737
2026-06-13,0.5039109480523208,2.698e-05
2026-06-14,0.4847866998949834,0.0001
2026-06-15,0.4624592030734467,0.0001
2026-06-16,0.48687570123405205,-0.00023268
2026-06-17,0.4849816773918151,-1.949e-05
2026-06-18,0.44885575544826256,-0.00042825
2026-06-19,0.4873309612166935,-0.00014858
