,taker_ratio,funding
2026-05-24,0.47052551893397804,-1.461e-05
2026-05-25,0.4810769942170967,0.0001
2026-05-26,0.5095811289476876,0.0001
2026-05-27,0.46118291176928683,2.057e-05
2026-05-28,0.454377790946157,-2.085e-05
2026-05-29,0.49612007665125424,6.4e-06
2026-05-30,0.49812544260887415,-5.918e-05
2026-05-31,0.46187740936383676,-1.431e-05
2026-06-01,0.4614646959756929,-4.339e-05
2026-06-02,0.4590557910149934,-0.00011681
2026-06-03,0.485532172300642,0.0001
2026-06-04,0.4848064744370234,-7.198e-05
2026-06-05,0.4852942028037217,-7.397e-05
2026-06-06,0.4975528975924741,-1.652e-05
2026-06-07,0.5058178967504884,-5.14e-05
2026-06-08,0.4974151143447001,-7.662e-05
2026-06-09,0.4844798472929567,2.4e-07
2026-06-10,0.4877989278804272,1.016e-05
2026-06-11,0.5116068849400633,0.0001
2026-06-12,0.5169624013034847,1.36e-06
2026-06-13,0.509523398353242,8.502e-05
2026-06-14,0.4911680479571288,-4.919e-05
2026-06-15,0.4980464073006198,6.927e-05
2026-06-16,0.49092882676772687,-3.751e-05
2026-06-17,0.4812161230743397,4.76e-05
2026-06-18,0.4801836061767768,-1.681e-05
2026-06-19,0.48570593974817183,-0.00010757
2026-06-20,0.5249785154326766,-9.793e-05
2026-06-21,0.4729448258042648,-8.268e-05
2026-06-22,0.5046235539743181,-0.00010145
2026-06-23,0.4758135833354239,-0.00012289
2026-06-24,0.47796026527052643,-0.00018974
2026-06-25,0.4922843715617678,-4.737e-05
2026-06-26,0.49868893242261414,6.233e-05
2026-06-27,0.5219819753748722,-8.96e-06
2026-06-28,0.477481234115819,-5.355e-05
2026-06-29,0.5164133433914496,3.88e-06
2026-06-30,0.49514724289606704,3.848e-05
2026-07-01,0.5050331944880895,7.878e-05
2026-07-02,0.5191894605270594,0.0001
2026-07-03,0.5012865505962469,0.0001
2026-07-04,0.5175708468287498,0.0001
2026-07-05,0.49747233131832697,0.0001
2026-07-06,0.4936115311298895,0.0001
2026-07-07,0.5009563801236816,-5.167e-05
2026-07-08,0.49759383091091286,-3.314e-05
2026-07-09,0.49114603143955404,-8.665e-05
2026-07-10,0.5038993430823909,-0.0001783
2026-07-11,0.5009452294462533,1.413e-05
2026-07-12,0.47473886274107335,-9.182e-05
2026-07-13,0.4543196499516443,9.16e-06
2026-07-14,0.5239867132174791,-0.00015931
2026-07-15,0.5091558544791819,-1.711e-05
2026-07-16,0.4694480061094515,-3.704e-05
2026-07-17,0.4844820796209078,3.712e-05
2026-07-18,0.5149341139136877,0.0001
2026-07-19,0.4820931753680194,7.389e-05
2026-07-20,0.49612814317325427,6.753e-05
2026-07-21,0.5130363750672088,0.0001
2026-07-22,0.4939729447709488,0.0001
2026-07-23,0.4942338591897039,-0.00013983
2026-07-24,0.4816663096163386,-6.249e-05
2026-07-25,0.499003575339912,-0.00013382
2026-07-26,0.49141520722940574,-5.727e-05
2026-07-27,0.4502247921649066,-0.00020087
2026-07-28,0.528358635254826,7.238e-05
2026-07-29,0.5126103585777139,0.0001
2026-07-30,0.5124905828425305,0.0001
2026-07-31,0.5034011889741169,0.0001
2026-08-01,0.4959370570893052,0.0001
2026-08-02,0.5138635525512283,0.0001
2026-08-03,0.503540186786295,0.0001
2026-08-04,0.5092060509759508,0.0001
2026-08-05,0.5054961728180851,0.0001
2026-08-06,0.502172854725286,0.0001
2026-08-07,0.500803870454745,4.975e-05
2026-08-08,0.4707543068476138,-3.882e-05
2026-08-09,0.4846715675101954,-4.48e-06
2026-08-10,0.49142456386270106,0.0001
2026-08-11,0.4756321905253559,0.0001
2026-08-12,0.49786031015208243,-8.719e-05
2026-08-13,0.4985909670204559,4.543e-05
2026-08-14,0.4946620007522364,9.552e-05
2026-08-15,0.45781537583901616,-8.401e-05
2026-08-16,0.47565061797197156,2.192e-05
2026-08-17,0.4862442091235196,3.827e-05
2026-08-18,0.4975657689470595,2.586e-05
2026-08-19,0.49089591266100485,-3.367e-05
2026-08-20,0.5023752288899886,0.0001
2026-08-21,0.49171468190611456,0.0001
2026-08-22,0.47371057586095555,0.0001
