date,open,high,low,close
2023-11-13 04:00:00,1.22275,1.2245,1.2227,1.2238
2023-11-13 08:00:00,1.2237,1.2256,1.2231,1.225
2023-11-13 12:00:00,1.225,1.2259,1.22295,1.2252
2023-11-13 16:00:00,1.2253,1.22795,1.2248,1.2278
2023-11-13 20:00:00,1.2278,1.2281,1.22655,1.2281
2023-11-14 00:00:00,1.2281,1.2281,1.2269,1.227
2023-11-14 04:00:00,1.2271,1.2301,1.2266,1.2295
2023-11-14 08:00:00,1.22955,1.2308,1.2276,1.228
2023-11-14 12:00:00,1.228,1.24755,1.228,1.2457
2023-11-14 16:00:00,1.2456,1.25,1.2456,1.24995
2023-11-14 20:00:00,1.2499,1.2506,1.24875,1.24935
2023-11-15 00:00:00,1.2493,1.2496,1.2479,1.2495
2023-11-15 04:00:00,1.24955,1.2498,1.2464,1.247
2023-11-15 08:00:00,1.247,1.2477,1.2454,1.24715
2023-11-15 12:00:00,1.2472,1.248,1.2404,1.2442
2023-11-15 16:00:00,1.2443,1.24545,1.241,1.2419
2023-11-15 20:00:00,1.2418,1.24225,1.2407,1.24215
2023-11-16 00:00:00,1.24215,1.2424,1.238,1.23885
2023-11-16 04:00:00,1.23885,1.2399,1.2377,1.23815
2023-11-16 08:00:00,1.2381,1.2414,1.2376,1.24045
2023-11-16 12:00:00,1.2405,1.2456,1.2382,1.2441
2023-11-16 16:00:00,1.2441,1.245,1.2414,1.2417
2023-11-16 20:00:00,1.2417,1.2423,1.2406,1.2415
2023-11-17 00:00:00,1.2414,1.24225,1.2404,1.24075
2023-11-17 04:00:00,1.2407,1.2419,1.2374,1.2385
2023-11-17 08:00:00,1.2384,1.2438,1.2379,1.24285
2023-11-17 12:00:00,1.2428,1.24405,1.2405,1.24345
2023-11-17 16:00:00,1.24355,1.2458,1.2418,1.2449
2023-11-19 20:00:00,1.2456,1.2462,1.245,1.2455
2023-11-20 00:00:00,1.24535,1.2486,1.2446,1.2486
2023-11-20 04:00:00,1.24845,1.2496,1.2471,1.2475
2023-11-20 08:00:00,1.2475,1.251,1.2462,1.24715
2023-11-20 12:00:00,1.2471,1.2495,1.2462,1.2493
2023-11-20 16:00:00,1.24935,1.2518,1.249,1.25105
2023-11-20 20:00:00,1.25105,1.2514,1.25,1.25085
2023-11-21 00:00:00,1.25085,1.2539,1.2505,1.2538
2023-11-21 04:00:00,1.2538,1.254,1.2521,1.2525
2023-11-21 08:00:00,1.2523,1.2554,1.252,1.2529
2023-11-21 12:00:00,1.2529,1.2559,1.2527,1.2537
2023-11-21 16:00:00,1.2537,1.25515,1.2517,1.2541
